t,freq,d21_err,d23_err,d24_err,d32_err,d34_err,d41_err,d42_err,d43_err,o_error
24.641,1090.67,0.008990868062521695,-0.013942672762789265,-0.004058058448290769,-0.013942672762789265,0.0009609928502598564,0.007683979450567424,-0.004058058448290769,0.0009609928502598564,0.01137544158179722
24.66,1119.44,0.008825990980599663,-0.014532403227348722,-0.004283028830233349,-0.014532403227348722,0.0011325123562038186,0.006667294104951482,-0.004283028830233349,0.0011325123562038186,0.010833173420325023
24.68,967.82,0.00864526499745466,-0.01442897958064182,-0.0043274535654340696,-0.01442897958064182,0.0017426628433785396,0.005798819646770648,-0.0043274535654340696,0.0017426628433785396,0.010534041653040085
24.701,1091.47,0.008299554788092411,-0.013633651020577564,-0.004184505482700551,-0.013633651020577564,0.002494353152463713,0.005138935454902294,-0.004184505482700551,0.002494353152463713,0.010426343758614778
24.721,1126.51,0.00773335510184836,-0.011859341733866158,-0.0040307561613341925,-0.011859341733866158,0.003403248645339918,0.004837208117699721,-0.0040307561613341925,0.003403248645339918,0.010299604383889225
24.741,946.74,0.006865516433743224,-0.009671390016043668,-0.004139814872850867,-0.009671390016043668,0.00402971333124702,0.004947815695063529,-0.004139814872850867,0.00402971333124702,0.010327653616001159
24.761,1009.99,0.00583655595651722,-0.006682710623350796,-0.004075840725841662,-0.006682710623350796,0.004034803791212571,0.00492838460998235,-0.004075840725841662,0.004034803791212571,0.010742736573381045
24.782,721.61,0.004787334429159795,-0.00391377358224787,-0.0044132626817292575,-0.00391377358224787,0.003535940724661568,0.0048173449501582866,-0.0044132626817292575,0.003535940724661568,0.011836280192822176
24.801,1005.03,0.0034351154841041343,0.00020041027499351216,-0.005001765803693825,0.00020041027499351216,0.002583446167490955,0.0046965762256299115,-0.005001765803693825,0.002583446167490955,0.01335839621610921
24.821,1060.73,0.0021366703984408986,0.004110822087207033,-0.005244624165777534,0.004110822087207033,0.0013765433576544694,0.005214742004884254,-0.005244624165777534,0.0013765433576544694,0.015549857562122637
24.841,975.26,0.0009123646237387817,0.0071734727848158375,-0.004690133356717308,0.0071734727848158375,0.0009734478738940844,0.005901669209092297,-0.004690133356717308,0.0009734478738940844,0.017862792948884584
24.861,1031.79,5.80083174086532e-05,0.01059249666517359,-0.0036271598355837043,0.01059249666517359,0.001097949242243601,0.006601606480745481,-0.0036271598355837043,0.001097949242243601,0.019943248313971727
24.881,1048.61,-0.0005608144611919386,0.013005920210114708,-0.002759009124742029,0.013005920210114708,0.0019248062984411618,0.007089194935211873,-0.002759009124742029,0.0019248062984411618,0.021563843303842263
24.901,1057.77,-0.0003251687655665414,0.014673198356141226,-0.0017257870136511144,0.014673198356141226,0.00201165795826741,0.007622518230742559,-0.0017257870136511144,0.00201165795826741,0.023074055093393303
24.921,1901.8,-0.001131796274407515,0.015905884855652586,-0.0015827449574326025,0.015905884855652586,0.0016614624312532023,0.008304023715088205,-0.0015827449574326025,0.0016614624312532023,0.02420401401663061
24.94,997.7,-0.000988507287342788,0.016315060539851434,-0.0014832484887423725,0.016315060539851434,0.0008736604531196512,0.009029032471665088,-0.0014832484887423725,0.0008736604531196512,0.024715392303219428
24.961,906.63,-0.001327943580867963,0.016118146573696368,-0.0018143724640018455,0.016118146573696368,0.0006363303507028739,0.00955172028153406,-0.0018143724640018455,0.0006363303507028739,0.025019471660233657
24.98,1141.96,-0.0007969387388420124,0.01581694833518421,-0.0020443463169526055,0.01581694833518421,8.05908081411566e-05,0.009908093102128035,-0.0020443463169526055,8.05908081411566e-05,0.024889575824655275
25.0,2251.55,-0.00040481827622529387,0.015080592979637819,-0.002243199994340195,0.015080592979637819,9.852254766418156e-05,0.009792221212619134,-0.002243199994340195,9.852254766418156e-05,0.024788823758594754
25.02,981.53,0.0006225608635879176,0.013349803360345858,-0.002901123545390405,0.013349803360345858,0.0005810544760853631,0.0090248233329151,-0.002901123545390405,0.0005810544760853631,0.02344534604331614
25.041,1119.94,0.0011415446259670503,0.011465380027409378,-0.00347423163930749,0.011465380027409378,0.0010338763216632962,0.008344404579887277,-0.00347423163930749,0.0010338763216632962,0.022451250801696007
25.06,1085.56,0.0023450080724969347,0.008814279172451478,-0.0034363627832267873,0.008814279172451478,0.0025512111289462958,0.007764798074001877,-0.0034363627832267873,0.0025512111289462958,0.020805840946676004
25.08,1039.6,0.0035554259637327057,0.005746799792964774,-0.0039602246711170075,0.005746799792964774,0.003040538574728302,0.007354442396180216,-0.0039602246711170075,0.003040538574728302,0.01926190328298892
25.101,1015.87,0.004925846048141835,0.0008510720107799408,-0.00490505263793839,0.0008510720107799408,0.0035054458174017533,0.0068028550871948035,-0.00490505263793839,0.0035054458174017533,0.01661435723840456
25.12,1209.71,0.0058405267543726325,-0.003530896579748366,-0.0061142353587597675,-0.003530896579748366,0.0030321125761965106,0.006385879883960444,-0.0061142353587597675,0.0030321125761965106,0.01467492418299615
25.14,940.94,0.006633090857459223,-0.007917792916336652,-0.006849421494279806,-0.007917792916336652,0.0029075917947962715,0.006413225363829378,-0.006849421494279806,0.0029075917947962715,0.012781699498489781
25.162,776.58,0.007217831899165361,-0.010987542820246166,-0.007394690016148342,-0.010987542820246166,0.0029822774915704287,0.006582117579802427,-0.007394690016148342,0.0029822774915704287,0.011972636662148874
25.18,949.65,0.007631349086680395,-0.01438262816407232,-0.008154405889289063,-0.01438262816407232,0.002733460954529754,0.0066842479905704355,-0.008154405889289063,0.002733460954529754,0.010750973333606627
25.2,1048.45,0.00785083029588085,-0.01652071807117972,-0.008448104495125452,-0.01652071807117972,0.002858823954936973,0.0066000051625556555,-0.008448104495125452,0.002858823954936973,0.010179814540022782
25.22,1041.53,0.007837770241328368,-0.018207290613189597,-0.008459579161485653,-0.018207290613189597,0.003989809294933089,0.006598739718735036,-0.008459579161485653,0.003989809294933089,0.009701766006594548
25.24,1220.96,0.007959118887008731,-0.019014708407780967,-0.007873915004271925,-0.019014708407780967,0.005081066907137277,0.006763254938995766,-0.007873915004271925,0.005081066907137277,0.009459631042082183
25.261,982.08,0.007346820215324179,-0.01971265536046196,-0.007981486654074388,-0.01971265536046196,0.00579018558920108,0.007130883753572181,-0.007981486654074388,0.00579018558920108,0.008823069855746398
25.281,1005.59,0.006769968079579414,-0.019855449243814216,-0.006831783476495268,-0.019855449243814216,0.006191213527273476,0.00796499844921117,-0.006831783476495268,0.006191213527273476,0.00850097059722878
25.3,924.7,0.005912594463363341,-0.0196895863794474,-0.006901671925585884,-0.0196895863794474,0.005935365687833372,0.009367989626077211,-0.006901671925585884,0.005935365687833372,0.007991645995659151
25.321,990.39,0.005023751479776628,-0.019083316537272577,-0.0062166400959915435,-0.019083316537272577,0.005736854418636028,0.011088133999940242,-0.0062166400959915435,0.005736854418636028,0.007858517184616397
25.341,1049.4,0.004601834427018225,-0.01805971506126791,-0.0051779930338140545,-0.01805971506126791,0.004991595491560474,0.012585831426128458,-0.0051779930338140545,0.004991595491560474,0.008441903832908593
25.361,713.06,0.003887182377883658,-0.016591950231079178,-0.004830680085671446,-0.016591950231079178,0.003060138772164933,0.014049833923921895,-0.004830680085671446,0.003060138772164933,0.009126444946936362
25.381,1072.04,0.003584752097953725,-0.014630913666262124,-0.004406874817659556,-0.014630913666262124,0.0013812330906919357,0.015214374241735218,-0.004406874817659556,0.0013812330906919357,0.010231343947081988
25.4,1122.33,0.003336278237640933,-0.012139478657760883,-0.0037758751197585205,-0.012139478657760883,0.0006711511052692742,0.015832486918758715,-0.0037758751197585205,0.0006711511052692742,0.011630193479346703
25.421,870.25,0.003119190010659967,-0.008272606988815823,-0.003068692886858848,-0.008272606988815823,-0.00014973036059595657,0.01603703107213761,-0.003068692886858848,-0.00014973036059595657,0.013567510192160886
25.441,1442.58,0.0024346100616106092,-0.00411354377855766,-0.00251411618128472,-0.00411354377855766,-0.0006060800070994965,0.01588508014811585,-0.00251411618128472,-0.0006060800070994965,0.015970607944702234
25.461,1022.63,0.0016852381730934063,-0.0006034731314653596,-0.0024599978354085117,-0.0006034731314653596,-0.0010756122340287444,0.01551763181343535,-0.0024599978354085117,-0.0010756122340287444,0.018370524182514954
25.481,906.27,0.0016963306376798215,0.0027001464686522425,-0.0019406764356042494,0.0027001464686522425,-0.0005457153307073526,0.014530234385574436,-0.0019406764356042494,-0.0005457153307073526,0.02022464693475393
25.5,968.82,0.001447732226784737,0.00485572320833727,-0.0021054502656188134,0.00485572320833727,-0.0004059582477102808,0.013383683311345873,-0.0021054502656188134,-0.0004059582477102808,0.02174957224368119
25.521,1556.15,0.0015795785206367263,0.006634000039116739,-0.002276726089967873,0.006634000039116739,0.0005327163048072237,0.011814577730979492,-0.002276726089967873,0.0005327163048072237,0.023023238748842986
25.541,1210.27,0.0020048797444109923,0.008648736643190658,-0.002167427005629996,0.008648736643190658,0.0018615827458825507,0.009560746445978374,-0.002167427005629996,0.0018615827458825507,0.02414397572017576
25.56,1013.83,0.0021939731882540947,0.01008940501713651,-0.003337309822668999,0.01008940501713651,0.0019885337743419385,0.007379152929386956,-0.003337309822668999,0.0019885337743419385,0.024674161051527782
25.581,931.06,0.0027651853199945897,0.010703941843824172,-0.004230030073975488,0.010703941843824172,0.002439256385513122,0.005217668609887038,-0.004230030073975488,0.002439256385513122,0.024940147254723665
25.6,1265.23,0.0034906636862386264,0.01064431601050675,-0.004222335499987739,0.01064431601050675,0.0031736737834830997,0.0033893474403174917,-0.004222335499987739,0.0031736737834830997,0.02510915064468601
25.62,1018.22,0.004670395055460297,0.009240941323662044,-0.0054286928036590965,0.009240941323662044,0.002931029349696246,0.002089292274220389,-0.0054286928036590965,0.002931029349696246,0.02423444248856957
25.64,1083.49,0.005713970776010324,0.007306676468725515,-0.005773286549731971,0.007306676468725515,0.002770978787832945,0.0012735654607927138,-0.005773286549731971,0.002770978787832945,0.023394011385599683
25.661,923.76,0.0064683412321078215,0.005125802103270072,-0.006294753132093156,0.005125802103270072,0.0018850860118013735,0.0008055633996917333,-0.006294753132093156,0.0018850860118013735,0.02265857590727929
25.681,1190.42,0.007047107568341815,0.0021440273590458414,-0.006942005620001801,0.0021440273590458414,0.0019996428048925097,0.0006955005566045003,-0.006942005620001801,0.0019996428048925097,0.02156342795929151
25.7,984.14,0.007324302592937482,-0.0009443667813513468,-0.007164690979265309,-0.0009443667813513468,0.0019229028132841108,0.0007684179057898533,-0.007164690979265309,0.0019229028132841108,0.020628975358464093
25.72,954.8,0.007440299770986147,-0.004510860138749351,-0.008024449188045235,-0.004510860138749351,0.0019870482663186806,0.0008211673710833978,-0.008024449188045235,0.0019870482663186806,0.019185750639993965
25.74,994.66,0.007395563734007737,-0.007307370310337569,-0.008472038271424509,-0.007307370310337569,0.002677668543416001,0.0009065350881733991,-0.008472038271424509,0.002677668543416001,0.017942905215969963
25.761,1042.65,0.007162021757357806,-0.009269341392171171,-0.008210884052775924,-0.009269341392171171,0.0038550216098842682,0.0011889413835750595,-0.008210884052775924,0.0038550216098842682,0.017142529478987503
25.78,1001.96,0.007109608935854439,-0.01085006491946594,-0.008328009626212829,-0.01085006491946594,0.00376559960922096,0.002231110923764934,-0.008328009626212829,0.00376559960922096,0.016739399842542056
25.8,1028.71,0.006715042780181424,-0.012688880038958628,-0.007986710613424819,-0.012688880038958628,0.003689903184823873,0.003752783989462438,-0.007986710613424819,0.003689903184823873,0.01609830349217126
25.82,902.56,0.006591259243706293,-0.014121265923950022,-0.006974783079860991,-0.014121265923950022,0.003627097621750952,0.005375245228517178,-0.006974783079860991,0.003627097621750952,0.01573119442366795
25.841,1037.6,0.006195916328137763,-0.014669366162053388,-0.005545104843723614,-0.014669366162053388,0.003448633648489796,0.006830245848223004,-0.005545104843723614,0.003448633648489796,0.015806501405603482
25.861,1160.48,0.005541606331267435,-0.014608276235015927,-0.004732464872146291,-0.014608276235015927,0.0035003249414855553,0.008575821094809033,-0.004732464872146291,0.0035003249414855553,0.016243350235447235
25.881,1096.27,0.004627339756440474,-0.013778016457526854,-0.0032585186160480895,-0.013778016457526854,0.003796451365103426,0.010859058017604672,-0.0032585186160480895,0.003796451365103426,0.017103175708982718
25.9,1090.65,0.0036849694363412233,-0.012410757262139582,-0.002564586722456408,-0.012410757262139582,0.0027212303363288726,0.012865681876357282,-0.002564586722456408,0.0027212303363288726,0.01832436784440938
25.921,973.04,0.0025102840638426827,-0.010861191364029521,-0.002671614376924314,-0.010861191364029521,0.0021059497671309657,0.014324135589334874,-0.002671614376924314,0.0021059497671309657,0.019773216351103025
25.94,1668.57,0.001335729123725482,-0.00848059789792599,-0.002422397983526281,-0.00848059789792599,0.001412328739424762,0.01616625771315694,-0.002422397983526281,0.001412328739424762,0.021316286687126682
25.961,1052.43,-0.0002180390132808796,-0.006315932903810273,-0.0028760442413608978,-0.006315932903810273,0.0009872846640068822,0.017445562673829906,-0.0028760442413608978,0.0009872846640068822,0.0224712429679131
25.98,1046.39,-0.0011512776105102596,-0.004229594238582823,-0.0031617125643772503,-0.004229594238582823,0.0005761806659756452,0.018379740517032506,-0.0031617125643772503,0.0005761806659756452,0.02318735801708527
26.001,976.84,-0.0018797700547592555,-0.0023858071980805695,-0.0032865855333565897,-0.0023858071980805695,0.0008085642659940717,0.0188154122609292,-0.0032865855333565897,0.0008085642659940717,0.02401473656425812
26.021,928.85,-0.00236989688871736,-0.0006954125694410562,-0.003279294362630303,-0.0006954125694410562,0.0012486505054547514,0.018816324495626313,-0.003279294362630303,0.0012486505054547514,0.025297295479486982
26.042,878.43,-0.0025298918159883943,0.0006241065261829437,-0.0032316436587578323,0.0006241065261829437,0.0021513515155873186,0.01860006459219332,-0.0032316436587578323,0.0021513515155873186,0.02690706345934611
26.061,994.49,-0.002689846929304851,0.002275302431239856,-0.0031537910620702547,0.002275302431239856,0.002469610242350928,0.018166523694888914,-0.0031537910620702547,0.002469610242350928,0.028333019430010965
26.081,936.42,-0.002620893928063861,0.003439734546845763,-0.002987652989209888,0.003439734546845763,0.0037730420037234147,0.01682820170130639,-0.002987652989209888,0.0037730420037234147,0.02892754908832787
26.101,1001.2,-0.002147511352311726,0.0034385343068605856,-0.0037918380804313756,0.0034385343068605856,0.0035508670369575057,0.01568853585074792,-0.0037918380804313756,0.0035508670369575057,0.02907479626810701
26.121,745.73,-0.0016576144683708716,0.002516048116293357,-0.004724534650338619,0.002516048116293357,0.0031985800305034395,0.01468959241851886,-0.004724534650338619,0.0031985800305034395,0.029145557041807924
26.141,920.68,-0.0011507381000570582,0.0014799185064897635,-0.004889372891513144,0.0014799185064897635,0.002799788339002962,0.013299249452482176,-0.004889372891513144,0.002799788339002962,0.029018214867037283
26.161,981.23,-0.00017240062593204541,0.00015246503126009614,-0.00564966070973183,0.00015246503126009614,0.001783265302246928,0.012005191216234223,-0.00564966070973183,0.001783265302246928,0.029180430780806926
